movie_title,review
달콤한 인생,슬픈 꿈을 꾸었느냐 / 아닙니다. 달콤한 꿈을 꾸었습니다 / 근데 왜 그리 슬피 우느냐 / 그 꿈은 이루어질 수 없기 때문입니다.
달콤한 인생,-
달콤한 인생,"한국 영화 중에서 내가 가장 많이 본 영화. 버드나무처럼 흔들리는 마음 하나로 사건을 이렇게까지 확장해나가는 상상력과 대범함, 그리고 무엇보다 그만의 스타일이 남성적 매력의 극치!"
달콤한 인생,간지가 철철 넘친다. 대배우들의 초창기를 보는것도 너무 즐겁다. 이렇게 잘만들던 감독님이 다시 돌아오기를 바래본다. 액션씬남큼은 아직도 한국영화 3위안. 생각날때마다 다시보는 명작
달콤한 인생,말해봐요 왜그랬어요? 넌 나에게 모욕감을줬어. 한국형 느와르
달콤한 인생,처음부터 끝까지 edge있게
달콤한 인생,"이병헌의, 이병헌을 위한, 이병헌에 의한."
달콤한 인생,정말 최고였다.
달콤한 인생,존나 멋있어
달콤한 인생,이병헌이 다했다
달콤한 인생,한줄평 - 가장 스타일리시한 김지운 영화
달콤한 인생,평범한 스토리여도 누가 연기하고 누가 찍느냐에 따라 다른 맛을 낼 수 있다는 걸 여실히 보여주는 영화
달콤한 인생,어디서부터 꼬였지?
달콤한 인생,흥행못한게 이해가 안됨.
달콤한 인생,이룰수없기 때문입니다
달콤한 인생,"스토리도, OST도, 배우분들 연기력도 모두 좋았던, 마지막 대사는 깊은 여운과 많은 생각을 선사한다"
달콤한 인생,한국 느와르 역사상 가장 아름다운 미장센
달콤한 인생,이 영화는 전개도 치밀하지만 특히 마무리는 강렬하면서도 긴 여운을 가졌다
달콤한 인생,김지운의 감각적인 연출과 이병헌의 배신당한 부하 연기에 황정민의 양아치 연기가 더해져 완성된 달콤쌉쌀한 복수 이야기
달콤한 인생,김지운은 비범한 장력으로 연약한 마음을 그리는 예술가. 조폭 수컷들의 갈등과 암투와 공멸을 이토록 아름답고 비장하게 담아내다니.
달콤한 인생,클라이맥스가 아름다운 영화
달콤한 인생,완벽한 오프닝. 그것을 받쳐주는 연출과 연기
달콤한 인생,"10년이 지났지만, 한국영화에 자신의 이름을 브랜드로 쓸 수 있는 몇 안 되는 감독이다."
달콤한 인생,한국형 느와르 장르의 지향점. 매력만점 수컷들의 자존심싸움에서 조금만 고개를 돌린다면 보이는 잔뜩 껴있는 남자의 멋짐.
달콤한 인생,한국 느와르의 원탑. 이병헌의 인생작
달콤한 인생,독백씬은 정말…
달콤한 인생,La Dolce Vita였구나
달콤한 인생,찌질한 오야봉을 잘못 섬긴 한 남자의 이야기
