movie_title,review
죽은 시인의 사회,그리운 키팅선생님 ㆍ 책으로도 영화로도 모두 감동
죽은 시인의 사회,오 캡틴 마이 캡틴 너무 그리워요 키팅선생님 그리고 로빈 윌리엄스
죽은 시인의 사회,"언제나 현실이 먼저인 사회에, 현실 너머를 말하는 용기."
죽은 시인의 사회,여럿이 책상 위로 올라갈 때 모두가 일어나지 않은 것이 더 좋았다.
죽은 시인의 사회,꿈 같은 인물을 현실적으로 그렸다.
죽은 시인의 사회,"”화려한 연극은 계속 되고, 너 또한 한 편의 시가 된다는 것“ 카르페디엠, 그게 나를 죽일지라도. 내가 선택하지 못한 삶보다는 후회 없을테니까"
죽은 시인의 사회,"프랑스어 선생과 교육에 관해 토론하게 만들었던 영화, 프랑스인도 인정한 할리우드 영화."
죽은 시인의 사회,모두가 앞만 보고 걸어갈 때 뒤돌아볼 수 있는 용기
죽은 시인의 사회,이 영화를 향한 극찬에 동의하기 어려운 이유
죽은 시인의 사회,사랑하는 감동적인 영화
죽은 시인의 사회,"""캡틴 마이 캡틴"" 내 인생 최고 명장면 중 하나."
죽은 시인의 사회,언제나 그리운 우리의 영원한 선생님 로빈 윌리엄스
죽은 시인의 사회,시는 아무것도 해결하지 못했어
죽은 시인의 사회,"중학교를 다닐 당시 보게 됐던 영화지만 아직까지 기억에 남아 있다. 키팅 선생님이라는 인물은 모두가 원하는 이상적인 선생님의 모습이지 않을까. “Carpe Diem."""
죽은 시인의 사회,현실을 살면서도 이상을 꿈꿔야하는 이유
죽은 시인의 사회,늦게 볼수록 인생에서 손해 보는 영화
죽은 시인의 사회,대한민국 전체가 봤으면 하는 영화
죽은 시인의 사회,책도 좋았지만 영화도 좋았다. 영원히 잊을 수 없는 오 캡틴 마이 캡틴.
죽은 시인의 사회,각박한 세상 속에서 낭만을 찾은 선생님과 학생들
죽은 시인의 사회,불쌍한 닐.
죽은 시인의 사회,"'일어설 수 있는' 용기를 가르쳐주셔서 감사합니다. ""Oh Captain, my Captain!"""
죽은 시인의 사회,.
죽은 시인의 사회,니체 - 철학자
죽은 시인의 사회,카르페디엠
죽은 시인의 사회,"오 캡틴, 마이 캡틴!을 외치며 책상위에 올라서는 정의로운 아이들을 보며 지금은 볼 수 없는 로빈윌리엄스가 떠올라 눈시울이 젖는다."
죽은 시인의 사회,"차가운 책상, 그 위에 우뚝 선 학생들, 그 모습을 지켜보는 로빈 윌리엄스의 표정만으로도 이 영화의 가치는 충분하다"
죽은 시인의 사회,"세상에 드물 ‘키팅’과 ‘그의 제자들’을 육성하기 위해 “캡틴, 오 마이 캡틴”을 부른다"
죽은 시인의 사회,오 캡틴 마이 캡틴. 그에게 배운 것은 지식이 아닌 삶이었음을
죽은 시인의 사회,오 캡틴 마이 캡틴
죽은 시인의 사회,억압따위에 굴복하지 말길
죽은 시인의 사회,꿈을 좆아 하늘을 나는 비둘기들과 진한 청춘의 향기
죽은 시인의 사회,고인이 되신 로빈 윌리암스의 명작이다 키딩선생님의 가르침은 훗날에도 필요한 자화상이 아닐까 오래전 영ㅎ와지만 감동이 있는 수작이다
죽은 시인의 사회,지금 보면 그들의 선택이 이해가 안가지만
죽은 시인의 사회,"책상에 앉기만 했던 이들에게, 밟고 올라서도 된다고 말해준 캡틴. 나도 살아있기만 한 시체보다, 누군가의 세상을 넓혀주는 죽은 시인이 되길."
죽은 시인의 사회,교육문제는 동서양을 막론하고 사회문제이다. 80년대의 미국도 그랬던듯... 학교를 배경으로 선생님이 주인공인 영화 중에서는 최고 지금은 다시 볼 수 없는 로빈 윌리엄스의 명연기.
죽은 시인의 사회,‘ 시가 아름다워서 읽고 쓰는 것이 아니다. 인류의 일원이기 때문에 시를 읽고 쓰는 것이다. ‘
죽은 시인의 사회,그래도 여전히...
죽은 시인의 사회,다정한 가르침이 최고의 덕목이자 스승이다.
죽은 시인의 사회,돌아오지 않는 청춘에게-자신을 위해 살아라 현재를 즐겨라!
죽은 시인의 사회,오캡틴 마이캡틴은 내가 리더였다면 가장 듣고싶은 칭찬일 것이다. 영화가 때론 너무 사랑스러워서 다른게 아무것도 안보일때가 있다.
죽은 시인의 사회,캡틴!
죽은 시인의 사회,"좀 지루할수도 있다, 허나 당신이 학생이라면, 취중생이라면, 직장인 이라면 뭘해야 할지 모르겠다면 그냥 봐라"
죽은 시인의 사회,"시는, 단어는 , 더 나아가 예술은 무엇이든지 움직일수 있다. 그게 보이지 않는 마음일지라도"
죽은 시인의 사회,나의 선생님이 되어주세요
죽은 시인의 사회,그냥 명작 상식적으로 이건 보자
죽은 시인의 사회,진정한 스승.
죽은 시인의 사회,인생 최고의 영화
죽은 시인의 사회,언제봐도 좋은 영화. 우리에게 이런 선생님이 있었는가.
죽은 시인의 사회,현실만을 쫓기에 바쁜 현대인들이 꼭 보았으면 한다
죽은 시인의 사회,캡틴 오 마이 캡틴 이것에 함축되있는 뜻은 심오했다...
그린 북,60년대 미국 남부 여행을 위한 아픈 지침서
그린 북,온갖 기시감도 문제가 되지 않는 '그들'
그린 북,그린 북
그린 북,두 배우가 제대로 살려낸 두 남자의 특별한 우정
그린 북,나의 최애 영화. 셜리 박사에게서 배우는 품위와 용기. 백인 토니에게서 배우는 강인함과 우정. 부부의 사랑과 가족의 의미를 일깨워 주는 작품. 셜리 박사는 너무 멋진 사람!
그린 북,"가벼운 스토리 속 무거운 역사, 인간성에 대한 따뜻한 희망"
그린 북,따듯한 영화 입니다.
그린 북,경계선의 사람들
그린 북,분명한 수작
그린 북,놀라지 마시고 감독의 이름과 필모는 영화 끝나고 확인하세요.
그린 북,"인종차별이 즐비하고 난무하던 시절, 두 남자의 시대와 인종을 초월한 특별한 우정"
그린 북,"Thank you for ""sharing"" your husband with me."
그린 북,문화를 뛰어넘는 재치와 우정
그린 북,'잘' 만든 영화지만 '좋은' 영화라고 하기엔 고개를 갸우뚱하게 되는.
그린 북,가장 섹시하게 인종차별(물론 흑인만ㅋㅋ) 대한 얘기를 꺼내는 영화
그린 북,"비고 모텐슨의 폭풍먹방처럼 잘 넘어가는 스토리의 완급조절, 점잖으면서 할 말 다 하는 마허샬라 알리같은 유머와 메시지."
그린 북,결국 '백인'의 회고담
그린 북,‘크리스마스 로드무비’라는 장르를 하나 만들고 싶을 만큼! 새로운 캐롤을 찾은 듯 하다.
그린 북,케미스트리
그린 북,양극단의 사람이라도 소통을 하면 친구가 될 수 있다.
그린 북,어느 한 쪽에 치우치지 않는 연기와 각본이 만나 진정성 있게 다가온다.
그린 북,보고있으면 그냥 기분이 좋아지는 크리스마스 케잌 같은 영화.
그린 북,보길 잘한 영화. 괜찮치만은 않은 이야기에 배우들의 명연기가 더해져 시대상황과 버무려진 캐릭터들이 눈에 확확 들어옴.
그린 북,"개인적으론 인종차별은 치유되지 않는 병이라고 생각한다 의식해야만 가까스로 ‘척’할 수 있고, 친구가 되어보지 않고는 그 정도를 가늠할 수 없다"
그린 북,"잔잔하게 흐르는 이야기에 뇌를 맡겨도 좋다. 미국 흑인인권과 인종차별 역사를 그린 여러 영화들 사이, 좋은 영화 목록에 포함되어도 좋을 완성도. 다만 동양인이 보기엔 아직 불편함."
그린 북,그린북에는 나오지 않는 인종을 넘어선 우정
그린 북,6년이나 지나고 나서야 우연히 보게 된 영화지만 올해 본 영화 중 최고의 영화로 꼽고 싶습니다 다가오는 크리스마스에 아주 어울리는 내용이라는 생각이 드네요 잘 봤습니다
그린 북,자산이 얼마나 편협하고 편견 덩어리인지를 가르쳐 주는 잔잔한 감동의 영화입니디.
그린 북,완벽한 박자감
그린 북,"작품상 까지 받을 영화인가 싶지만, 가슴아프고 치욕적인 역사를 유쾌하게 그려낸 작품"
그린 북,.
그린 북,틀림이 아닌 다름을 이해하기란
그린 북,어쩌면 지금 사회가 봐야 할 영화.
그린 북,눈 뗄 틈을 주지 않는 서사 구조가 일품
그린 북,"거볍게 한번, 집중해서 한번, 생각나서 한번 보게되는 영화"
그린 북,결국 피부색은 중요하지 않았다
그린 북,교육차원에서 다들 봤으면
그린 북,인종차별을 바탕에 둔 두 남자의 우정 이야기
그린 북,점점 서로를 이해해가면서 깊어지는 버디물 오랜만에 봐서 재밌었어요~~
그린 북,사람의 마음을 움직이려면 ‘용기’가 필요해요
그린 북,"연기와 음악적 연출, 무엇보다 재치와 함께 중심을 잃지않는 각본의 매력은 인종을 넘어 누구나 고민할만한 부분을 만들어준다."
그린 북,진중함과 가벼움의 매력적인 조화
그린 북,"서로에게 있어 충분히 셜리다웠고, 충분히 토니다웠던 현대판 ‘관포지교’. ‘색안경’ 고르기에 몰두해 있기에는, 인생이 너무 짧으므로."
그린 북,"어려웠다는, 암울하다는 그 때에도 따뜻함은 있었으니."
그린 북,세번이나 봤지만 여전히 재밌고 감동적입니다. 아라곤과 블레이드의 우애는 또 다른 세계관의 융합입니다.
그린 북,차별을 극복한 연대. 그들이 보여주는 품격.
그린 북,차별의 다양한 층위를 바라보게하는 인물간의 구도가 좋았디
그린 북,담백한 연풀과 지루하지 않게 끌고가는 뱌우들을 탄탄한 연기력에 음악이 더해짐
