movie_title,review
그린 나이트,모든 유혹과 욕망을 뿌리친 순간에야 이것이 운명임을 깨닫게 되었다
그린 나이트,"시간 위에 올려진 우리, 섭리에 따를 것인가 섭리를 만들 것인가"
그린 나이트,"원탁의 기사들을 독립영화 시선으로 해석하기. 독립, 대안영화를 좋아하는 이들에게는 최고의 선물."
그린 나이트,왜 '대서사 어드벤처 블.록.버.스.터.'로 홍보를 했을까? 무시무시한 비주얼과 기괴한 사운드를 영화내내 밀어붙이지만 지나친 대사의 생략 등 불친철한 전개가 따라가기에 버거웠다.
그린 나이트,값을 치루지않고 얻어낸것은 결국 무의미하다는 것- 하지만 나에게 주어지는 유혹과 시험들을 모두 정당하게 이겨내었을때 주어진 가치의 무게는 목숨보다 값지다.
그린 나이트,형형색색의 점묘 작업 끝에 스스로 찍어낸 녹색 마침표.
그린 나이트,"일반 판타지를 기대했을 사람들에게는 매우 재미없는 이야기겠지만, 이미 소문을 듣고 온 나에게는 선물같은 영화였다."
그린 나이트,발가벗겨진 인생에 끊임없는 돌팔매질
그린 나이트,카멜롯 전설에서 불교의 가르침을 읽다
그린 나이트,.
그린 나이트,"해석하는 재미에 빠지기에 앞서, 가웨인의 모험담 이야기로도 훌륭한 영화이지 않을까."
그린 나이트,영웅담을 걷어낸 한 인간의 철학적 성장담...
그린 나이트,많은 고찰을 쏟아내게 만드는 경이로운 영상미와 복잡한 서사
그린 나이트,녹색은 빨간색을 이긴다
그린 나이트,하루하루의 삶은 매 순간 죽어가고 있다는 말이기도 하다. 그러나 언젠가 녹색 기사 앞에 서기까지 어떤 여정을 선택할지는 각자의 몫이다.
그린 나이트,그린나이트
그린 나이트,마치 서양 신화의 한 조각을 보는 것 같은 느낌의 기기묘묘한 영화. 중세 기사 문학과 판타지의 결합이 특이하다. 이토록 개성 넘치면서도 매혹적인 영화는 참 오랜만이다.
그린 나이트,영상미만 좋은 동화 한편
그린 나이트,죽음 앞에서 녹색 허리끈을 단번에 풀을 사람이 몇이나 있을까?
그린 나이트,"정당한 대가를 치르는 방법에 대해 배워가는 과정, 그것이 삶이다."
그린 나이트,"목이 잘릴 각오로 1년을 사는 기분은 어떤 것이며, 목을 잘리러 내 발로 떠나는 여정은 어떤 것이었을지. 그러게 애초에 자르지 말지."
그린 나이트,제7의봉인 지닌 어린왕자의 천로역정.
그린 나이트,끝없는 시련과 유혹들을 스치며 죽음을 향해 걸어가는 우리의 삶.
그린 나이트,부정함의 넝쿨을 모두 잘라낸 뒤에야 비로소 환영하는 필연
그린 나이트,웅장한 자연의 아름다움에 넋놓고 보게만든다
그린 나이트,나약하디나약한 인간. 그럼에도 그 나약함에 기꺼이 목을 내미는 인간.
그린 나이트,이토록 위대한 원작을 비틀어 더욱 훌륭하게 각색한 이야기로.
그린 나이트,매혹적인 비주얼의 작품이지만 연출적으로 더 잘 만들었을거 같은 감독이 여럿 떠오른다.
그린 나이트,한 사람이 선택한 시련이 비춰내는 환상적인 만화경. 생명과 부패라는 두 가지 이중성의 녹색에 대한 이야기.
그린 나이트,시계 위에서 인터벌을 하는 모든 인간들이 그 안에서 겉의 시계 모양을 얼마나 미적이고 심플하고 개성강하게 만드는지! 우린 그걸 이행중일까?
그린 나이트,“깨달음에서 비롯된 녹색이야말로 진한 생명의 색”
그린 나이트,"삶의 끝을 향해 걸어가는 여정. 우리는 앞으로 나아갈 것인가 뒤로 물러설 것인가. 자연과 인간을 담은 환상적 영상미에 빠져들다 보면, 어느새 다다르는 충격적인 엔딩."
그린 나이트,필멸을 향해 다가가지만 무용담만은 불멸하리
그린 나이트,할리우드에서도 아직 이렇게 고고하고 위대한 영화가 나온다.
그린 나이트,영화관에서 못 본 게 아쉽다.
그린 나이트,"별 생각없이 봤으나, 영상미가 좋아서 뭐에 홀린듯이 끝까지 봤었던 영화 돌아보면 상당히 뻔한 이야기임에도 불구하고, 볼때는 미처 그걸 깨닫지 못했다"
그린 나이트,결말을 알고도 나아가는 용기. 용기가 바꾸는 결말.
그린 나이트,"감상 후에 이동진 평론가 님의 해설 영상을 본 소감 ""아니 내가 그걸 어떻게 알아요..."""
그린 나이트,어머니가 비틀어서 이야기 하는 각성과 고귀함의 의미.
그린 나이트,無勇談
그린 나이트,지금 이 순간 선택해야 하는 당신에게
그린 나이트,무엇을 위해 이렇게까지 하는가. 그 의미는 보는 이에 따라 다르게 느껴질 것이라 생각한다.
그린 나이트,"세상의 관점에서 성공적인 인생을 살지라도, 공허한 마음으로 의미 없는 인생을 사는 것과 의미 있는 죽음에 관한 질문을 던진다"
그린 나이트,"크리스마스를 둘러싼 약속과 그에 따른 의무 삶과 죽음 앞의 나약함 그러나 영원한 위업 그 이야기, 즉 전설"
그린 나이트,"시간과 공간, 나와 나 자신, 타인과 타인 사이, 여러가지 밀고 당기기의 향연."
그린 나이트,전설이라는 뭉툭한 물감칠 아래 파묻혀있던 인간의 진동
그린 나이트,"운명을 받아들이려는 자의 고귀함은 싹을 피우고, 도망간 자의 모욕적 영광은 이미 비참하게 죽어있다."
그린 나이트,명예욕에 사로잡힌 허세 가득 우화. 은유가 넘쳐나고 자의식도 넘쳐나고 풍경도 넘쳐난다. 재미를 빼곤 다 갖춘 로드무비이자 성장담.
그린 나이트,메타포를 이해한다면 걸작 영화.
그린 나이트,비루함을 인정한 순간에 이상을 성취하게 된다
어쩌다 룸메이트,사랑스러운 판타지
어쩌다 룸메이트,하하하하하하하하하하하하하하하하하하
어쩌다 룸메이트,영화 03
어쩌다 룸메이트,"가벼운 울림이 있는 영화이다. 타임 리프 소재를 로맨스와 결합하여 만들어 놓았는데 꽤 재밌게 봤다. 변화를 줄 때마다 시공간적인 붕괴를 연출하는 면도 잘 표현했고, 소박해 보이는"
어쩌다 룸메이트,가볍게 한 번쯤 보기에 나쁘지 않았다
어쩌다 룸메이트,투박한 감성을 담은 아쉬운 만듬새 *목적이 아리송한 쿠키 영상은 덤
어쩌다 룸메이트,식상한 소재 속 신선한 매력
어쩌다 룸메이트,어쩌다 룸메이트
어쩌다 룸메이트,"영화의 소재부터 상당히 신선하다는 생각이 듭니다. 타입 슬립과 같이 과거와 현재를 동시에 그려내는 많은 작품이 있었지만, 이는 독립적으로 형성된 각자의 세계관을 그려낸 이야기들이었..."
어쩌다 룸메이트,남주 볼수록 볼매
어쩌다 룸메이트,소초를 위해 육명은 자신이 꿈꾸던 미래에 자신을 포기한다. 근데 그 선택이 누구보다도 행복해 보인다. 비록 육명과 소초는 미래에서 서로 만났을 때 과거 기억을 할 순 없어도 심장이...
어쩌다 룸메이트,뻔하지만 그 맛에 로코 보는거지
어쩌다 룸메이트,타임슬립과 로맨틱 코미디가 만나 로맨스가 됐다.
어쩌다 룸메이트,그저 그런 타임슬립 영화라고 생각하면 오산
어쩌다 룸메이트,중국은 타임물 로코를 좋아하는듯 하다. 과거와 현재의 만남이라는 소재는 신선했으나 후반부로 갈수록 지루함이 조금씩 스며드는 안타까움이.. 있었으나 그래도 떡밥 회수를 위해 노력...
어쩌다 룸메이트,근래에 한국에서 개봉했던 최신 중화권 영화 중에 만족스러운 작품이 없었기 때문에 이번 영화도 큰 기대를 하지 않았습니다만 관람하고 나니 개인적으론 아주 만족스러운 영화였습니다...
어쩌다 룸메이트,시사회 참석 중국식 로멘틱 코메디 영화 중국영화의 세련된 발전이 돋보였다 대체적으로 깔끔한 표현들이 좋았고 스토리 전개도 가볍게 보기 좋았다. 아무리 판타지적인 배경을 갖고 있...
어쩌다 룸메이트,좋은 소재와 반대되는 아쉬운 연출의 반복.
어쩌다 룸메이트,오랜만에중화권영화
어쩌다 룸메이트,어쩌다가 빠르게 성공한 변화의 지점에서 돌아본다면
어쩌다 룸메이트,식상한 소재의 신선한 변주
어쩌다 룸메이트,"이쪽문을 열면 1999년, 저쪽문을 열면 2018년. 시공을 초월한 사랑이야기. . 그저 사랑뿐 아니라 조금은 잘못된 삶을 살게 된 육명의 반성과 함께 다시 살아보기...뭐 그런..."
어쩌다 룸메이트,왠지 소소하게 행복한 기분
어쩌다 룸메이트,볼만한 중국영화
어쩌다 룸메이트,시공간을 넘어선 운명적인 이야기
룸 넥스트 도어,죽음에대해다시생각해보는영화
룸 넥스트 도어,모든 산 자와 죽은 자 위로 내리는 평화
룸 넥스트 도어,좋은 이야기가 옆으로 스쳐 지나가는 느낌
룸 넥스트 도어,"현악기의 가냘픈 선율을 따라 비장하게, 혹은 위태롭게, 때론 전쟁같은 삶 그리고 죽음."
룸 넥스트 도어,결말을 결정하는 자의에 대한 존엄적인 역설
룸 넥스트 도어,진지하면서 가벼운 수다에서 중간부터 진지한 드라마로 변모해 마지막의 순간까지 놓치지 않는 재치와 여운. 노장 스스로의 마지막을 생각하며 연출한 것이 느껴진다. 가슴을 울리는 서사.
룸 넥스트 도어,"안락, 이별, 자살 등으로 서로 다르게 보여지는 ‘죽음’ 에 대한 이야기."
룸 넥스트 도어,이 내 전쟁을 끝낼 수 있다면 그래도 되지 않을까? 누군가는 말하겠지. 네게 그럴 자격이 어디 있냐고.
룸 넥스트 도어,죽음에 대한 허심탄회한 대화 우리는 왜 죽는가
룸 넥스트 도어,죽음에서 눈 돌리지 마
룸 넥스트 도어,죽음을 목전에 두고 절망에 빠질 것인가 환희할 것인가. 다만 그 결정이 이기적이어선 안될 것.
룸 넥스트 도어,"생과 사, 광명과 암흑의 대비가 도드라져 보인다."
룸 넥스트 도어,삶과 죽음의 경계에선 두사람의 심리를 너무나 잘 연출했고 두명의 대단한 배우들의 연기 또한 좋았다 죽음 앞에선 인간의 한없이 나약한 존재가 아닐까
룸 넥스트 도어,다가오는 죽음 앞에 초연함
룸 넥스트 도어,아름답다
룸 넥스트 도어,레전드다
룸 넥스트 도어,외롭지 않은 죽음
룸 넥스트 도어,내가 꿈꾸는 완벽한 죽음
룸 넥스트 도어,죽음은 고요하다 고요하지않다
룸 넥스트 도어,개봉 첫주에 본 영화.. 말이 필요없는 두 배우의 연기와 감독의 안정적인 연출력이 어우러졌다
룸 넥스트 도어,그녀의 죽음은 ‘포기‘가 아니다.
룸 넥스트 도어,“죽음에 대한 공감과 존엄이란 가치관이 만든 숭고함”
룸 넥스트 도어,잉그리드를 바이든이자 미국으로 해석해보면 어떨까?
룸 넥스트 도어,"많이 멀어졌는데 더욱 가까이 있는 것처럼 느껴진다면, 말은 좀 안되지만 진심으로 이해하지 못했던 지난 순간들을 안아줄 수 있을 것만 같아. (+ 투샷만으로도 웅장하고 담백한 결말)"
룸 넥스트 도어,"RGB의 원색을 과감하게 사용하여 사람의 생동감과 고요한 죽음을 잘 표현한 작품, 내리는 눈이 알록달록한 세상을 덮어 가라앉히는 듯한 심상이 좋았다."
룸 넥스트 도어,문학에 가까운 영화. 색감이 인상적.
룸 넥스트 도어,쨍한 삶 위로 하얗게 내리는 평온한 죽음
룸 넥스트 도어,죽음은 닫힌 문이 아닌 열린 문이라 말하는 영화
룸 넥스트 도어,우아한 동갑내기 배우들이 선보이는 교외의 고급 에어비앤비에서의 웰다잉.
룸 넥스트 도어,웰다잉(well-dying)에 대해 한 번 더 생각하게 되는 영화
룸 넥스트 도어,죽음의 그림자로 가득 찬 현실에서 삶의 문을 어떻게 닫을 것인가.
룸 넥스트 도어,"아주 서서히, 강렬한 여운을 남긴다."
룸 넥스트 도어,퍼펙트데이즈의 코모레비(나뭇잎사이로 비추는 햇빛)와 룸넥스트도어의 눈은 반복되는 일상과 죽음을 앞둔 삶에 대한 찬란하고 눈부신 헌사일듯
룸 넥스트 도어,이토록 매력적인 관계성을 알모도바르 취향대로 만드니 깔끔하게 멋진 작품이다
룸 넥스트 도어,삶의 옆 방에서 문을 닫고 있는 죽음으로부터.
룸 넥스트 도어,죽음이 뭘까 참으로 딱하다
룸 넥스트 도어,끝내주게 아름답게 살다가 갈 때까지 가오 챙기기
룸 넥스트 도어,"생의 강렬한 색채를 머금은, 현존을 뒤로한 종말의 모작"
룸 넥스트 도어,컬러풀하고 단정한 장면들이 좋았음.
룸 넥스트 도어,죽음에 대한 감독의 깊이 있는 해석. 죽음은 언제나 우리 옆방에 있다.
룸 넥스트 도어,죽음에 대해 생각해 보자
룸 넥스트 도어,두 사람의 대화로 꽉찬 영화 다만 팔코네 아저씨의 뻘소리와 마지막 그씬은 뭐 웃기려고 넣은건가
룸 넥스트 도어,어쩌면 우리 모두 이미 그 안에
룸 넥스트 도어,죽음 앞에서는 저마다 다른 방식으로 같은 감정을 느낀다
룸 넥스트 도어,"옆방까지 임박한 죽음. 그것을 어떻게 지켜볼 것인가. 문은 아직 열려 있다. 내 문도, 모두의 문도 곧 닫히겠지만."
룸 넥스트 도어,"우정과 죽음을 통한 삶의 예찬을 에드워드 호퍼로 재현해 낸 완벽한 연기, 구도, 색조, 배치 tip: 1. 대배우 둘의 티키타카 2. 호퍼 그림에 생명을 넣은 영상 전시회"
