movie_title,review
상류사회,논하고 싶지 않다.
상류사회,'상류사회' 초간단 리뷰
상류사회,"영화가 수준이하인건 맞는데, 영화보지도 않고 코멘트 다는 사람들은 뭐냐? 요즘 와챠 돌아가는 꼴 진짜 가관이다."
상류사회,넘ㄷㆍ별ㄹㆍ입니디ㅣ
상류사회,자신의 삐뚤어진 욕구를 영화로 풀어버린 안타까운 감독의 마지막 작품이길 기원하는 영화
상류사회,이 감독 섹스신 눈앞에서 보려고 영화찍는거 같은데 ㅉㅉ
상류사회,세상에 몇 안되는 나쁜 영화
상류사회,불매 감독
상류사회,1990년대에나 할법한 상상력으로 2018년 관객을 설득하려는 무모함. 적어도 '그때 그들' 정도로 묘사해야 2018년에 걸맞는 하이퍼리얼리즘이 아닐까.
상류사회,박해일 배우를 좋아하시만 왜 이런 작품을 했나요 선거를 비판하고 정당성을 옹호하기 위한 영화라지만 너무 비현실적이고 공감이 안가는 영화
상류사회,0.5
상류사회,마무리가 아쉽네요. 공감도 안되고 너무 급하게 전개가 되서 황당합니다.
상류사회,"명작과 망작은 시간가는줄 모르고 보게 된다. 명작은 몰입감이 대단해서, 망작은 보다 어이를 상실해서."
상류사회,영상물을 가장한 포르노
상류사회,진짜 뭐지 싶다ㅋㅋ.......
상류사회,시간 아깝다. 엑기스 보는 것도
상류사회,"배우들의 수준과 괴리감이 느껴지는 입체적이지 못한 스토리와 캐릭터. ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ p.s : 이렇게 만들거면 정치, 권력 소재는 쓰지마세요."
상류사회,재계와 정계의 백스테이지를 향한 얕고 불편하기만 한 시선.
상류사회,도대체 무슨 생각으로 이렇게 저렴하게 만든거지... 이런 소재에 나오지 말아야할 배우가 나오고 나오지 말아야하는 장면을 찍었고 영화는 나오지 말아야할 묘사를 했다
상류사회,이건 좀… 좋아하는 배우들이 나오지만 그래도 이건 좀…
상류사회,"예술은 똥이라면서, 예술을 하고 싶었나 봅니다."
상류사회,감독은 뭘 만들고 싶었던 걸까... 스토리있는 야동? 스토리야동이 이 영화보다 나을듯하다.
상류사회,"이미 익숙한 이야기에 과도한 이미지 투입으로 톤을 흐리고, 갑자기 '흔들렸지만 난 사실은 착한 사람이야.'로 끝나니 이건 대체 뭐임."
상류사회,엉성한 각본. 뻔한 연출. 애매한 연기. 기도 안 차는 마무리. (그거 노래방 금지곡인 거 몰라? 그래서 집에서 부르는 거잖아.)
상류사회,뭘 말하고 싶은건가... 섹스동영상 보관의 중요성??? 상류사회의 단면을 제대로 엮지도 못한 어설픈 개연성에다가 기시감에 충격보단 헛웃음을 짓게 만든다. 2018.10.08
상류사회,상류사회의 영화지만 그저 거북하기만 하고 주제의 의문이 남는
상류사회,미술관 옆 국회의원
상류사회,길에서 한 번만 마주쳐라.
상류사회,남는 것 없는 떡잔치
상류사회,배우 낭비도 이런 낭비가 없다.
상류사회,일본 AV배우까지 출연시켰다는 건... 감독이 뭘 보여줄지는 뻔하지... 비싼 성인 비디오를 찍겠다는 의도 아닌가?
상류사회,"알아먹기 힘든 예술을 했어야 했는데, 씨알도 안먹힐 시나리오를 쓰고 있을줄은..."
상류사회,인간의 욕망도 선이 있어야겠다는 생각이 드는데 연출도 선이 있어야지요.
상류사회,똑바로 살아야 한다
상류사회,욕망을 포장하기 위해 예술이란 가면을 쓴 껍데기들.
상류사회,허술함 속 군데군데 보이는 위트...
상류사회,동네 만화방 구석에나 꽂혀있을 법한 싸구려 성인만화스러운 이야기와 하류 연출.
상류사회,"별 시덥잖은 주제의식, 2017년의 망작."
상류사회,지옥이야
상류사회,"겉멋으로 가려낸 저급한 연출방식과 이야기가 불편하기만 하다. 상류사회의 추한면모와 위선을 보여주겠다던 영화의 방향성은 어디가고, 자극적이고 통속적인 장면만이 영화의 줄기로 남아버렸..."
상류사회,타락한 이들의 타락한 상류
상류사회,욕망의 허무함을 주제로하는 영화의 스테레오 타입 캐릭터들이 재방송 같은 이야기를 하다가 괴상한 클라이막스를 거친 후에 대충 마무리 한다. 그냥 러브씬을 미끼로 돈 좀 벌어보려는 욕...
상류사회,"노출 수위가 강하면, 내용도 강했어야 했다"
상류사회,풍자를 앞세워 펼쳐치는 살색파티.
상류사회,상류사회라고 하기엔 레벨이 쫌... 중상류 정도? ㅋ
상류사회,[상류사회] 후기 - 처절하게 그들의 사회를 그려냈다.
상류사회,변혁의 시대 착오적인 외설견문록
상류사회,제 버릇 남 못주는 쓰레기
상류사회,#내부자들 과 유사하다는 홍보를 본 적이 있다. 청소년관람불가 등급으로 700만을 넘긴 영화와 비교 하여 영화에 대한 이미지를 빨리 각인 시키고자 한듯하다. 하지만 비교하기엔 이 ...
상류사회,상류사회
옥씨부인전,한편당 50분정도씩이 평균인 요즘 드라마보다 한편당 1시간30분정도 되는데도 시간가는줄 모르게 순삭이네요! 재밌습니다~!
옥씨부인전,여주연기력짱
옥씨부인전,여주연기말고볼게없다
옥씨부인전,추영우 최고에요 옥씨부인전 화이팅
옥씨부인전,임지연 배우님의 연기력이 너무나도 인상적이었고~ 몰입감 넘치는 빠른 전개에 푹 빠져들어 봤습니다~ 앞으로 구덕이가 아닌 옥태영으로서 보여줄 모습과 펼쳐질 이야기가 궁금하네요 ㅎㅎ
옥씨부인전,배경만 사극일뿐 현 시점의 사회문제를 빗대어 꼬집는거같은데.. 좀 노골적이라 오글거리는건 있다.
옥씨부인전,초반 임지연 연기에 홀려서 계속 보고 있는중. 힘조절이 좋은 연기자라고 생각한다. 내용이 예측 가능하다는 점이 있긴 하지만 그럼에도 계속 보게되는 중독성이 있는 드라마
옥씨부인전,"설정에 조금 억지가 있느냐 마느냐는 중요치 않습니다. 그저 불합리한 현실에서 약자들을 대변해주는 정의로운 인물을 보며, 우리 현실에서도 그러한 일이 있기를 희망하는 거지요."
옥씨부인전,추영우 연기로만 봤을 때 신인같지 않음
옥씨부인전,스토리가 갈수록 점점 더 흥미진진해지고 주연 배우들 연기력이 너무 좋아서 몰입감이 미쳤어요….
옥씨부인전,빠른 전개와 배우들 연기가 드라마를 계속 보게 함. 주변에서 다들 재밋다함.
옥씨부인전,임지연님의 연기에 푹빠져보는 드라마에요 추영우배우님두 역할이 매력적이어서 앞으로의 내용이 더욱 기대됩니다
옥씨부인전,중도포기직전 전개가 갑자기 왜이래 포기할래 임지연 사극이랑 안어울려요
옥씨부인전,임지연의 연기가 좋습니다 pc가 묻어 아쉽습니다
옥씨부인전,전개가 약간 엥? 스러운 거 같네요
옥씨부인전,사극 별루 안좋아하는데 임지연 배우님때문에 봅니다 아직 3화밖에 안봤지만 재미있네요 여자 홍길동전 같은 느낌입니다 앞으로의 전개가 기대되요
옥씨부인전,"기대없이 그냥 봤다가…. 배우들 연기도 좋고 스토리 연출 그냥 미쳤음,,,, 아 요즘 보는 드라마 중에 제일 재밌습니다 ㅠ.ㅠ"
옥씨부인전,드라마 스토리 전개 부분인 점에서 1화는 좀 느슨하다 라고 할 수 있지민 진행되가면서 긴장감을 주는 부분이 있습니다. 그리고 이 드라마를 완주하기 위해서 1화는 반드시 봐야합니다.
옥씨부인전,지루하지않게 결말까지 잘 끌고가줘서 재밌었어요.
옥씨부인전,너무 재미있게 봤는데 동화 같은 이야기..
옥씨부인전,"무언가를 이뤄내고 싶은, 이뤄내게 하고 싶은 간절한 마음과 마음이 닿았다."
옥씨부인전,난 그냥 권선징악이 좋다
옥씨부인전,처음 1화 집에서 뭐하지 하다가 본건데 임지연 연기 잘하고 추영우는 이제 스며들어 추영우 팬이 되어버렸슴다…
옥씨부인전,완벽한 결말입니다.
옥씨부인전,모두를 속였으나 결국 속이지 않은 진심만이 살아남았다
옥씨부인전,잠깐씩 허접하지만 기승전결이 마음에 든다
옥씨부인전,악역도 주연도 서브도 모두 밸런스가 좋았다
옥씨부인전,기대 안하고 보기 시작했는데 푹 빠져서 봄
옥씨부인전,웃어도 슬프고 울면 더 슬픈 드라마
옥씨부인전,구덕서인승휘태영윤겸도겸미령막심도끼만석끝동이백이 많이 사랑하고 애정하고 아꼈다🥹💛
옥씨부인전,최고의 작품 잊지 못할 작품
옥씨부인전,매회마다 꽉찬 드라마. 주조연들 합이 좋은 드라마. 목숨마저 아깝지않은 절절한 순애보 드라마. 임지연으로 시작해 추영우로 끝나는 드라마.
옥씨부인전,진짜 너무재밌어요!!! 조선시대 순애보 천승휘♡♡ 일주일 기다리기 힘듬🤣😅
옥씨부인전,둘이이쁜사랑해죠요~~~
옥씨부인전,버릴까 말까 밀당하면서 끝까지 챙겨봤던 기묘한 드라마
옥씨부인전,남주 연기도 잘하고 꽤 매력있다. 다른 작품에서도 많이 볼 수 있었으면.
옥씨부인전,킁킁킁! 추노와 연인의 냄새가 강하게 풍긴다. 또 사극류에 빠지면 폐인되는데...안되는데...킁킁킁
옥씨부인전,옥씨부인전 미리보기 대잔치 시사회 후기
옥씨부인전,비록 1화만 보았지만 나머지 회차가 기대되었다👍 1화는 이 드리마의 서사를 풀어낸 회차이고 2회부터 본격적으로 이야기 시작이 뒬거 같다
옥씨부인전,시작이 결말을 궁금케 하는...
옥씨부인전,임지연 배우의 사극 연기가 너무너무 궁금했었는데 역시나 최고였습니다!! 1화에서 영상미도 멋졌고 추영우 배우님과 임지연 배우님 케미도 정말 좋았어요 2화가 기다려집니다:)
옥씨부인전,보는 사람에 따라 답답할수도 있겠지만 개인적으로는 전개도 빠르다고 느꼈고 긴장감도 적절했다고 느껴서 몰입해서 잘 봤습니다. 이후 전개가 어떻게 이어질지 궁금하네요!
옥씨부인전,그냥 멜로만 있을 줄 알고 보기 시작한 드라마라 구덕이가 외지부 일을 할 때 약간의 지루함은 없지 않아 있었다. 그래서 아쉬웠다. 소재는 괜찮은 듯
옥씨부인전,가슴이 너무 먹-먹 합니다 훌쩍
옥씨부인전,"처음엔 전개도 빠르고 중간에 잠깐 엥?스러운 부분도 있었지만, 마지막까지 긴장을 놓을 수 없었다,,,휴 간만에 매주 챙겨본 드라마!🤓"
옥씨부인전,"스릴러물인 줄 알았는데, 일일 가족드라마였다."
옥씨부인전,드라마 시간이 길어서 더욱 좋았고 후반으로 가면 갈 수록 내용이 좀 그렇긴 했지만 늘 그렇듯 해피엔딩으로 끝나니 좋네요 재밌습니다
옥씨부인전,마지막 2화의 답답하고 속터지는 전개에 정주행을 멈출뻔 했다면? 추영우란 배우의 새로운 발견이 흥미로웠다.
옥씨부인전,예상 가능한 이야기를 상상치 못한 전개로 풀어가는 묘미
옥씨부인전,임지연님 연기에 놀라며 마무리.
1987,아. 이 아픈 역사를 어찌하오리까
1987,역사적인 사실을 실제로 겪지는 못했지만 이 영화를 통해 영화속 실제 주인공들과 그 시대를 겪어낸 모두가 지금의 우리가 평화롭게 누리고 있는 것들을 위해 힘껏 싸워왔다는걸 잊지말기를
1987,올 해 최고의 한국영화는 아니었지만
1987,"주인공이 없는 영화, 아니 모두가 주인공인 영화로 모두가 주인공이었던 한 시대를 그리다. 평범한 사람들의 힘, 불의에 맞선 목격자들의 용기에 감사를"
1987,"별거 아닌 내용, 반전도 없다 단지 그 시대를 살았던 사람들이 왜 그랬을까 큰 정의감도 시대정신도 없었다 단지 그렇게 되기까지 각자의 이야기가 맞물렸을 뿐 언젠가 들었던 고은 ..."
1987,그때의 감동 그때의 분노 그때의 슬픔을 느낄 수 있는영화
1987,끝을 모를 긴 어둠 속에서도 작고 초라해보였던 개인의 신념과 선택이 늘 세상을 바꿔왔음을. <1987>의 그들 모두는 30년의 시간을 뛰어넘어 광장에서 우리와 만나면서 또 다시 ...
1987,1980 - 1987 - 2016.
1987,역사는 한 사람 한 사람이 모여서 만들어진 흐름이다
1987,"처음이다. 역사적인 사건이 있던 그때, 1987년의 이야기를 하는 영화가 말이다. 광주항쟁이라는 역사적인 사건은 최근에 천만영화였던 <택시운전사>를 비롯해서 이미 스크린에서 적지 ..."
1987,이런 영화가 있어서 다행이다
1987,"한줄평 : ‘그런다고 세상이 바꿔요? 나도 알아. 그런데 그게 잘 안 돼. 마음이 아파서’ 명대사로 대신한다. 역사란, 정의란, 삶이란 그게 전부 인 듯."
1987,"캐릭터들이 너무 따로 노는거 빼면, 딱히 아쉬운 점은 없었다."
1987,안 그래도 슬픈 역사인데 배우들의 연기가 너무 실감나서 더 몰입할 수밖에 없었다
1987,가슴을 저리고 눈물이 나는 너무나 안타까운 과거
1987,진실을 얘기할 수 있는 용기들이 모였기에
1987,현재의 대한민국을 있게해준 그날의 애국심을 영화로 표상하다.
1987,반복되지 않을 역사이길 그럼에도 묵묵히 기억해 나가길
1987,역사와 시대에 현실은 참혹하고 슬픔. 앞으로는 없어야 할텐데 여전히 우리는.그런시대를 사는것 같아 마음이 아팠던 영화
1987,"그 시대를 살았으니까, 얼마나 진실이 감춰진 시대였는지 나중에서야 알게 되었다. 6월 혁명은 아직도 진행중이다. 아직도, 아직도..."
1987,6월 혁명을 완성하다 이제 '이런 영화'는 좀 지겹다는 관객에게 장준환 감독은 아직 봐야 할 게 남았다며 또 한 편의 영화를 슬며시 건넨다. 하정우 특유의 경쾌한 스텝에 가볍게...
1987,"그 누구도 주인공은 없지만, 한 사람 한 사람의 이야기가 묶여갔다. 영화를 보는 내내 눈물 보다는 분노에 가득찼던 것 같다. 다만 역사와 관련된 것이다 보니 영화화 했을 경우 ..."
1987,"실제 피해자가 존재하는, 국가의 폭력으로 발생한 비극을 직접 재현하고 스펙터클로 소비하는데에 아무런 브레이크가 없는 영화. 고문의 현장과 사망의 순간마저 재현해버리고 이들의 죽음을..."
1987,"나는 근현대사 공부를 싫어했다. 곰곰이 생각해보니 무서워했던 것 같다. 누가 뭐라 해도 나는 허구의 인물 연희에게 애정이 간다. 모두가 숲을 봐야 한다고는 하지만, 정작 내 앞의..."
1987,"2017년 영화계의 주류는 '역사'였다. 연초 한국 근·현대사를 되짚으며 사회와 정치를 풍자했던 '더 킹'을 시작으로, 잘 알려지지 않았던 독립열사 박열·가네코 후미코 부부를 다룬..."
1987,"이토록 뜨겁고 자극적인..붉은 유월을 그려낸 페이크 다큐라 할만. 실사 영상에는 가슴이 뭉클한데, 어느 캐릭터에도 감정이입이 안되는 까닭. p.s. 폭력, 학대 및 호남, 여성..."
1987,"한치의 소홀함도 없는 캐스팅과 연기, 확실한 존재감을 남기지만 결코 앞서가지 않는 음악, 생생한 현장감을 주는 촬영과 이야기에 제대로 부합하는 미술, 명확하고 분명한 메시지를 강력..."
1987,2018학년도 수능 한국사 20번 문제에 등장할 정도로 '1987'은 어느덧 역사의 한 페이지에 선 작품이 됐다. 그리고 등장한 '1987'은 본격적으로 이 역사가 영화로 만들어지...
1987,"광장을 다루는 태도에 대해 http://blog.naver.com/dsp9596/221163871209 장준환 감독은 계속해서 386세대의 감성, 부채의식, 폭력성 등을 영화에 ..."
1987,아아 ㅡ 이 맛은 간짜장이구나.
1987,위대했던 순간을 울림있게 다양한 사람의 시선으로.
1987,한 시대의 보통 사람들이 모여 큰 물결을 이뤘다
1987,영화 잘만들었다 김태리 연기 잘하구
1987,이 영화를 보고나면 우리가 제대로 알지 못했던 6월 항쟁의 역사를 잘 알 수 있다. 딱히 주인공이 없다. 야만의 역사를 바꾸는 건 한 명의 영웅이 아니라 다수의 민중이기 때문...
1987,그리고 첫 대통령 직선제로 노태우가 당선되었다.
1987,영화로써의 재미를 잃지 않으면서도 가슴 아픈 여운을 남기다
1987,.
1987,가슴 뜨거워지게 만드는 수작이다 난 이시기에 어려서 별로 기억이없지만 한국 역사에 대단한 사건이며 꼭 기억해야할 스토리다 영화의 정보없이 극장에서 보고 엔딩이후에 자리를 못떠났다
1987,그 불굴의 정신
1987,쥐XX들아 고양이가 되어보자 똥개들아 목놓아 짖어보자 이 가리워진 길에 빛을 비추자. 2017년
1987,시간이 지나니 김윤석 연기는 기억나는데 영화가 기억이 안난다. 무언가 부족한 영화.
1987,벅차오름
1987,장준환 감독이 스필버그에 버금간다 느끼게 만든 영화. 바통터치하듯 나오는 출연진을 따라 1987년 그 곳으로 함께 달려가는 기분을 느끼고 엔딩 크레딧엔 전율과 눈물이 남
1987,저렇게 이뤄놨더니 또 망각하고 다시 돌아가려 하는가
1987,역사를 잊은 관객에겐 미래는 없다.
1987,슬픈역사 배우들의 연기에 몰입해서 봤다 그때의 아픔 슬픔 감동이 담겨져있다
1987,불운한 시대의 희망의 불빛이 살아난다
1987,"""아 또 이런 작품"" 라고 생각하지 않고 계속해서 봐주고 기억했으면 한다. 잊어서는 안될 아픈 역사이자 진실이고, 잊으면 언젠가 돌아오고 반복될지 모르니까 말이다."
1987,되새겨본 역사를 제외하면 훌륭함은..
1987,연기들을 살벌하게 해서 정말 몰입해서 봤다 호헌철폐 독재타도
샤이닝,설명이 없어도 납득되는 공포
샤이닝,서서히 스며드는 광기와 공포.
샤이닝,"샤이닝의 문단속... 공포 호러계의 교과서와 같은 연출 , 음악 , 배우 뭐 하나 빠질게 없는 훌륭한 영화"
샤이닝,"책과는 다른 심리적, 비주얼적 압박감."
샤이닝,점프스케어와 잔혹한 장면 없이도 충분히 무서울 수 있다는 걸 알려주는 영화
샤이닝,"사람이 왜, 어떻게 서서히 미쳐가는지 이렇게 잘 보여주는 영화는 없다"
샤이닝,고전 스릴러. 저 때부터 긴장을 주는 연출을 했다는게 👍
샤이닝,음악이 이토록 잘 활용된 영화는 없을 것이다
샤이닝,편집증..광기..
샤이닝,"서스펜스를 자아내는 미장센과 신경을 긁어대는 현악기 소리들, 조바심 나는 전개로 완성한 공포 영화의 수작"
샤이닝,"마일리지처럼 누적돼 점점 목을 조여오는 긴장감과 소름. 지나치게 자극적이지 않고도 충분히 강한 인상을 남길 수 있다는 걸, 스탠리 큐브릭이 직접 보여준다."
샤이닝,보는 이를 질리게 만드는 큐브릭의 편집증적 연출이 잭보다 더 무섭다.
샤이닝,"머릿속 잊혀지지 않을, 길이 남는 명장면을 남겼다"
샤이닝,옛날 영화지만 정말 재밌음
샤이닝,"설명 따윈 없는, 서서히 광기와 분위기로 압도시키는 공포."
샤이닝,잭니콜슨 배우의 광기어린 연기를 볼수 있는 영화 호텔이 배경이라 흥미로웠던 내적친밀감이 들었던 영화지만 공포스러운 집착이 잘 표현된 수작이다
샤이닝,"인간의 광기와 공포를 섬세하게 그려낸 작품. 잭 니콜슨의 소름 끼치는 연기와 함께 긴장감 넘치는 음악, 섬뜩한 영상미가 어우러져 강렬한 심리적 공포를 준다."
샤이닝,"이 영화에서 볼 수 있는 배우들의 연기와 신경을 곤두세우는 음악, 기묘한 부유감은 다른 어떤 영화와도 비교할 수 없는 것 같다."
샤이닝,갑툭튀랑은 다른 심리적으로 조여오는 공포
샤이닝,All work and no play makes Jack a dull boy.
샤이닝,너무 기대가 컷나 ㅋㅋ
샤이닝,공간으로 찍어 누르는 공포
샤이닝,진짜 초반에 지루해 죽는 줄 알았는데 도입부부터 심리적으로 압박을 주는 공포감 때문에 밤에 본 걸 후회했음
샤이닝,시각적 음악적 아름다움을 보여주는 스릴러
샤이닝,"이 시대의 진정한 공포영화. 연기, 연출, 음악 모든 것이 완벽하다"
샤이닝,이게뭐누..
샤이닝,연출 대박 금연 금주도 함부로 시키면 안된다는 걸 한번 더 뼈저리게 느꼈다.
샤이닝,공포영화의 고전 명작
샤이닝,스티븐 킹의 디스가 유일한 흠.
샤이닝,狂氣.
샤이닝,공포 영화라기보단 심리 스릴러.
샤이닝,어두운 단면과 빼꼼.
샤이닝,-지친다....... 초반에는 정말 기절하는 줄 알았다. -처음부터 끝까지 나를 놀리는 듯한 느낌이 든다.
샤이닝,지금까지 본 영화중 가장 무서웠음
샤이닝,.
샤이닝,🙂
샤이닝,터질 듯 터지지 않는 상황의 공포
샤이닝,스티븐 킹의 샤이닝 영화화가 아닙니다. 스탠리 큐브릭의 샤이닝입니다.
샤이닝,재밌어요
샤이닝,프로덕션 디자인이 아름답다
샤이닝,"색감, 촬영 기법, 연출 그리고 음악으로 하나의 세련된 호러 영화를 만든 스탠리 큐브릭과 광기로 물들어가는 한 인물을 훌륭하게 연기해낸 잭 니콜슨에게 격렬한 찬사를."
샤이닝,빨간 광기와 하얀 눈. 현대적인 화면 속 고전적인 연출(히치콕과 니콜라스 레이?) 빙글빙글빙글빙글 빙글빙글 돈다.
샤이닝,재개봉 해주세요
샤이닝,폐쇄된 장소에서의 공포감은 더욱 짙어진다.
샤이닝,공포영화가 어쩜 이리 예쁘니
샤이닝,공간과 음향의 효과로 공포 영화를 완성하다.
샤이닝,장인 수준의 기술을 가진 연출자와 주연배우가 만들어가는 극한의 영화적 스릴.
샤이닝,그 사람이 미친걸까 내가 미친걸까
샤이닝,영화 전체가 기술을 뽐내는 실험의 장인 듯
샤이닝,고전 명작인 건 인정 근데 무섭진 않았어. 40년 전 영화잖아! 라고 감안해 줄 이유가 없으니까.
러브 레터,오겡끼데쓰까~~~와타시와 겡끼데쓰 ㅜㅜ 어찌 잊으리오
러브 레터,"1. 이와이 슌지 감독의 첫 번째 영화 <러브레터>는 인물의 동질성으로부터 시작한다. 예를 들면, 작중의 두 남녀 ‘이츠키’가 동명이인인 것과 ‘히로코’와 ‘후지이 이츠키’가 같..."
러브 레터,눈이 즐거운 영화~ 너무나 유명한 대사 덕분에 눈만 보면 생각나는 영화
러브 레터,"프롤로그와 에필로그가 나란히 적힌, 이토록 아프고도 아름다운 러브레터"
러브 레터,첫사랑이란 이런 건가….? 너무 이해가 되는데 있을 수 없는 설정이기도 한….
러브 레터,감동을 잊을수없다
러브 레터,"국경의 긴 터널을 빠져나오자, 설국이었다."
러브 레터,처음 본 순간 하얀 설원 장면에 마음을 빼앗겼다.. 갈 곳 잃은 마음을 그렇게 눈밭에 두고 오고 싶어지는 영화였다..
러브 레터,그 시절 우리가 사랑했던 감성을 다시 꺼내볼 준비 되셨나요?
러브 레터,"누군가와의 추억이, 사랑이 모여 아련하게 내리는 눈꽃"
러브 레터,"남 모르게 삭혀온 눈물 다 게워내고, 허기진 맘 채우려 불러보는 그대 이름."
러브 레터,"새해 첫날을 러브레터와 함께할 수 있어서 정말 행복합니다! 스토리, 연출, 음악, 영상미, 배우 이 모든 요소가 완벽했던.. 故나카야마 미호 배우의 명복을 빕니다 🙏"
러브 레터,"그때의 나와 너였기에, 설레이고 아련하다."
러브 레터,"다시보는데 영상미가 그저 대단할뿐, 패션은 돌아오는건지 의상도 30년전이라고 할수없이 세련된, 여름오타루에 실망했는데 겨울이 진리구나 하게 해주는, 소싯적 감성 살려주는 영화"
러브 레터,대단한 명성에 비해 많이 아쉬웠다. 극장에서 꼭 보고싶어서 아껴놓았건만..!
러브 레터,‘잘 지내고 있나요?’ 한마디의 깊은 위로. 90년대 그 시절 우리들에게 주는 안부. #お元気ですか
러브 레터,과거와 사랑의 아픔을 모두 견뎌낸 이들에게 이와이 순지가 전하는 아름다운 러브레터
러브 레터,오겡끼데스까~ 잔잔하면서 겨울이 물씬 느껴졌던 감성있는 영화
러브 레터,안부와 안녕을 건네봅니다. 오겡끼데스까
러브 레터,"그리운 아날로그 감성, 설원의 아름다운 영상미, 잔잔한 피아노 OST까지 너무 좋았다. 눈 오는 겨울이면 또 생각날 것 같다💌☃️"
러브 레터,당신의 안부 덕에 난 이다지도 잘 지냅니다.
러브 레터,떠나보낸 이들의 ‘잃어버린 시간을 찾아서’ 그리고 여전히 따스히 기다리던 시간들.
러브 레터,어릴 적 일본 영화의 기억
러브 레터,오겡끼데스까?만 있는게 아니었던 여운있는 영화
러브 레터,슌지가 영화로 써낸 귀여운 편지
러브 레터,사랑은 타이밍
러브 레터,한줄평 (영상포함)
러브 레터,"듣고 싶은 안부, 러브레터"
러브 레터,볼때마다 느껴지는 순백색의 아찔한 설렘...
러브 레터,가끔은 아날로그의 감성이 그리울 때도 있다.
러브 레터,보다 보면 아련해지는 영화. 순수했던 첫사랑을 그저 흘러 보내야만 했던 주인공... 영화 OST 도 진짜 좋다. 어쩌다 한 번씩 생각날듯
러브 레터,너무 예쁘고 너무 아름다워서 너무 슬프다.
러브 레터,겨울의 아름다운 모습과 대비되는 슬픔
러브 레터,"감독의 감수성이 가득히 녹아, 조그마한 이야기에 사랑과 추억, 그리고 겨울까지도 진하게 담아낸다. 미묘한 감정선마저 가득히 담아내는 세심한 연출과 편집, 카메라워킹, 서정적인 음악..."
러브 레터,"이와이 순지라서 가능한 영상, 가능한 겨울. 사랑이 없었던이에게도 사랑하고 싶어지게 만드는 영화였습니다. 정말 당신은 안녕하신가요? 잘 계신가요?"
러브 레터,2000년대 한국 멜로 영화는 <러브레터>의 영향력 아래 있다.
러브 레터,"추억은 사랑을 닮아 자꾸 돌아보게 되고, 그 추억은 편지를 통해 전달되어 타인도 공감하게 한다"
