movie_title,review
냉장고를 부탁해,안정환은 MC본분의 선을 넘는 감정적 발언으로 세프들을 너무 공격하는 멘트로 인상을 찌푸리게 되서 정형돈이 할때가 더 좋았다
냉장고를 부탁해,"난 정형돈이 엠씨일 때가 좋았어,,"
냉장고를 부탁해,초반의 그 거친 맛은 형돈이 하차로 사라지고.
냉장고를 부탁해,초심을 잃어서 안타까운 프로그램. 이름만 들어본 식재료로 만든 요리를 보면 맛이 상상이 안되어 공감을 못하겠음.
너와 나,아무것도 모르고 봤다. 알게되는 순간 모든 것이 떠올랐다.
너와 나,섬세함과 집착 사이 혹은 충분함과 과도함 사이에서 아슬아슬한 줄타기들의 연속에서 하고자하는 이야기는 자명하지만 그랬어야만 했을까라는 질문이 되뇌어진다.
너와 나,내일이면 네가 혼자일 수도 있다는 게 무서워서 오늘 꼭 사랑한다고 말해주고 싶었어
너와 나,"연기,연출,색감,음악이 모두 조화롭고 시너지를 내는 영화입니다!!"
너와 나,여학생을 있는 그대로 표현한 영화를 〈벌새〉이후 처음 봤다. 국민적 트라우마를 안겨준 사건을 가장 덜 무례하게 묘사한 작품.
너와 나,사람의 뇌는 이기적이다. 사랑은 뇌가 '나'의 개념을 확장시키는 행위이다. 이기적인 내가 너가 된 순간 드디어 입밖에 낼 수 있었던 그 말
너와 나,조현철 감독의 가능성을 보여준 작품. 관람 후 꽤나 오래 '사랑해'가 귓가에 맴돈다.
너와 나,그 시절 감성과 감동 그리고 사건을 떠오르게 하는데 완벽한 영화가 여기 있습니다
너와 나,사랑해라고 말해도 끝없이 부족한 작별인사
너와 나,무슨 일 있는 거야...? 다친 건 아니지? 걱정된다.... 미안해... 보고 싶어...
너와 나,"사랑해, 라는 단 한 줌의 단어가 그 모든 비극과 시련과 분노와 증오를 무력하게 만들어 줄 수만 있다면 백 번 천 번이고 하겠어"
너와 나,"아득하지만 깊이 새겨진 그날, 너와의 꿈"
너와 나,하고 싶은 말이 너무 많아서 만들었어.
너와 나,아름다운 꽃봉오리를 보고 나는 울었다. 영영 피지 못할 꽃임을 알았기에.
너와 나,감독의 그 마음은 알겠다.
너와 나,"(5번을 보고난 후, 이제야 쓸 수 있는 리뷰) ‘첫 장면부터 앤딩크래딧까지 모두.’"
너와 나,"너와나... 내가 너일수도 있었고, 네가 나일수도 있었던.. 잘가~이젠 진짜야! 안녕 ~잘가..노을을 볼때면 네생각이 나.."
너와 나,"탄탄한 극본, 탁월한 연출, 정밀한 음악, 똑똑한 카메라, 이 모든 생기를 계속 창조해내는 액팅 앙상블의 극치. ... 그 사고는 정말이지 속상하다. 조현철. 2023. 4.0."
너와 나,사랑으로 성장한 한 아이가 어느새 사랑을 말한다.
너와 나,하은이 세미 모두모두 사랑해
너와 나,'미안해'가 '사랑해'로 바뀌는 그날만을 기다리며
너와 나,깊은 굴곡과 더불어 넘치는 현실감에 여운마저 집어삼키는 재각인
너와 나,같은 나이대의 감정을 좀 느낄 수 있었던거 같아요
너와 나,'기억해' 말고도 못다한 그 말을 원없이 불러보는 미어짐
너와 나,세월호라는 사건의 면면을 사회정치적 이데올로기 이전에 우리가 근본적으로 슬퍼하고 기억해야하는 것이 무엇인지를 세련되게 전달한 작품
너와 나,힘들 때 언제든 내 꿈에 찾아와 나를 위로해줄 영화. 영화를 다 보고나면 사랑으로 가득찬 느낌이 든다. 그 순간 내가 사랑하는 누군가에게 사랑해 사랑해 사랑해라고 말해주고 싶었다.
너와 나,너와 내가 함께한 모든 순간이 소중해.
너와 나,이별 앞에서 찌르듯 아려오는 사랑의 찬란함
너와 나,격앙되고 어리숙해도 사랑할 수밖에 없는 아이들의 순수한 애환.
너와 나,.
너와 나,상처를 헤집지 않으면서도 회피하지 않는다 잠든 귀에 대고 어느 저녁 노을을 닮은 사랑을 나직하게 속삭인다 그럼에도 삶을 이어가야 하는 모든 이들에게 닿길 바라듯이
너와 나,백상예술대상에서 남긴 조현철 감독의 수상 소감이 그대로 스크린에 형상화됐다. 거울에 비친 너의 모습이 나일 수도 있었다는 생각으로. - 27th BIFF
너와 나,"같이 웃고 울고 즐거웠던, 난 너였고 넌 나였어. 사랑해, 정말로."
너와 나,완급조절이 안되는 것까지 노린거라면 인정
너와 나,"흐려진 꿈처럼 체념한 기억처럼 희미해졌지만 선명히 밝고 푸른 단지 하나의 색으로는 그릴 수 없는 사랑받고 싶은 사랑받아 마땅한 모두의 고백, 외침, 속삭임, 이야기, 노래"
너와 나,잔잔하고 애절한 애도의 방식
너와 나,만개한 봄꽃이 너무 찬란해서 더 슬픈 4월 🎗️
너와 나,종반부까지 좀 지겨워지나 했는데 숨겨진내용을 눈치채고는 엄청 울면서 봤습니다 전국민을 오랜기간 마음아프게 했던 그날의 이야기였군요......뭐라 더 말을 잇지못하겠습니다
너와 나,자연광에서 나오는 미숙한 사랑...그러나 사랑은 항상 미숙하다.
너와 나,"너와나 너의나 나의너 사랑해 사랑해 사랑해 안녕, 갔다 올게"
너와 나,설마 설마하다 긴가민가하다 왈칵..
너와 나,“그 날의 이야기들이 물 속 깊이 가라앉으며”
너와 나,사랑해. 사랑해. 사랑해.
너와 나,너와 나를 보고
너와 나,"'너'에게 다가가기 무서워도 용기낸, '나'의 첫걸음의 무게감."
너와 나,공들여 쓰여진 이야기가 담담히 풀어내는 상실하기까지 쌓아가는 찬란한 시간의 잔인함
너와 나,"""사랑해""란 단어 한마디에 느껴지는 수천 수백만 가지 생각과 수천 수백만 가지 감정"
너와 나,"떠난 사람들이 남겨진 사람들에게 ‘사랑해’, 남겨지기 전 사람들이 떠나기 전 사람들에게 ‘사랑해‘"
너와 나,슬프고 아름다웠음
너와 나,떠난 사람과 남겨진 사람 모두가 세월이 흐른다. 세월이 흐를수록 지난 사랑이 그립다. 김시은 배우 필모그래피를 뒤지고 있는 나를 발견 한다
슬기로운 감빵생활,시리즈의 시작으로 잘 짜여진 캐릭터들 간의 시너지가 좋았다. 새로운 배우들을 많이 알게되서 너무 좋았던 작품
슬기로운 감빵생활,"이 드라마는 꼭 그랬어야만 했을까, 꼭 그렇게 만들었어야만 했을까 하는 부분이 딱 한 부분 있다. 그것 때문에 드라마를 다 보고도 내내 찜찜했던 드라마."
슬기로운 감빵생활,"넷플 25,1,31종료예정이였는데, 다시 계약했는지 그문구가 없더라구요 확인바랍니다."
슬기로운 감빵생활,슬기로운 시리즈의 첫 작품 완전 푹 빠져서 봤습니다
슬기로운 감빵생활,슬기로운시리즈는 다 재밌어요^^
슬기로운 감빵생활,재미와 작품성 둘 다 좋아요
슬기로운 감빵생활,"사연 없는 사람 없고, 끝 없는 터널 없다."
슬기로운 감빵생활,유한양에게 줘
슬기로운 감빵생활,다봄
