movie_title,review
나의 완벽한 비서,한지민연기최고
나의 완벽한 비서,한지민미모레전드
나의 완벽한 비서,동재야 작품 잘잡았다ㅋㅋ 간만에 초장부터 달릴거 나왔다야
나의 완벽한 비서,괜찮은데 한지민배우 발음이 원래 이랬나……?뭉개져서 알아듣기 너무 어려움…….
나의 완벽한 비서,2025 이준혁 붐 그 시작 간만에 나온 비주얼 합이며 검증된 연기력이며 무엇 하나 빠지지 않는 조합 힐링 로맨스에 이미 설레고 있습니다 용두용미인 드라마이길
나의 완벽한 비서,한지민이 예쁘고 이준혁이 잘생겼어요 전개가 시원시원해서 고구마 없고 가볍게 보기 좋아요!
나의 완벽한 비서,44살 여주만큼 연기하는 배우가 없어서 그런거란다. 배우를 깔려면 연기로 까라! 나이로 억까하지말고! 각설하고 주연 두배우 은근 케미가 좋아서 보면서 계속 웃고 있습니다. 응원해요
나의 완벽한 비서,예상 가능 한듯한 스토리라는 느낌이지만 한지민 이준혁 두 분의 연기가 너무 좋고 연출도 깔끔해서 시간 가는줄 모르고 봤네요
나의 완벽한 비서,이준혁 할말잃음 최근 남주중 가장 내스탈일 보는내내 광대승천
나의 완벽한 비서,여주 연기가 불안정 몰입감 깨지고 클리세 범벅 재미가 없다.
나의 완벽한 비서,이렇게 잘생긴 돌싱남은 처음이다 이준혁얼굴이미침
나의 완벽한 비서,지금껏 이준혁이 마흔이 될 때까지 로코 남주로 쓰지 않았던 제작사들 죄다 직무 유기.
나의 완벽한 비서,한지민이 이쁘긴 한데... 이쁘긴 한데 참.. ㅋㅋㅋ 특정 받침 발음때문에 자막 없으면 잘 못 알아듣겠음 ㅠㅠ 이준혁은 딕션 좋더라
나의 완벽한 비서,흔한 내용인것 같은데 두배우의 비쥬얼 연기합이 좋고 영상미 음악 모두뛰어나 집중력이 있어서 한마디로 존잼
나의 완벽한 비서,"4화까지 봤는데, 이준혁 배우님의 용안(?) 정말 감동이 심하네요..... 잘생겼고, 잘생겼고, 또 잘생겼습니다.....ㅋㅋㅋㅋㅋ 😂😂"
나의 완벽한 비서,1화 보다 말았어요 어설퍼요 한지민이 왜… 이친자 트렁크보고 국뽕차오르다 이런 한드보면 짜게 식는다 말안되는 설정부터 확인해주지 희미한 개연성은 설득력이 확 떨어진다
나의 완벽한 비서,유은호에게 빠져 있어요.준혁님짱!🙆‍♀️
나의 완벽한 비서,이준혁은 어째 나이들수록 잘 생겨짐? 스토리 간들간들할 듯
나의 완벽한 비서,한지민 이준혁 캐스팅 안 했으면 고대로 망했을 수도.. 제작진 역량이 쪼꼼 아쉽네요 현실적이지 않은 건 뭐 제목에서부터 짐작할 수 있고 나쁘지 않은데 서사와 감정선이 너무 아쉬움!
나의 완벽한 비서,가면 갈수록 빠져드는 대표와 비서의 로맨스
나의 완벽한 비서,한지민 너무 예쁜데 너무 예쁘게 나오궁 이준혁도 너무 스마트하고 멋지네요
나의 완벽한 비서,어케 보면 살짝 변주한 그냥 또 다른 백마탄 왕자님. 오글거리는 한국산 로코. 오피스 상황들은 하나같이 현실감 없이 오글거리기만 하고 또 너무 동화 같은 설정들.
나의 완벽한 비서,요근방 최신 드라마중 제일 쫀쫀한 k-드라마! 응원해요! 한지민 엔 ….이 ….
나의 완벽한 비서,재미있어요 남자비서 소재 신선하고..한지민씨 내가좋아하는 몇안되는 여배우♡♡♡
나의 완벽한 비서,이준혁의 재발견. 제발 이제 로맨스만 찍으라
나의 완벽한 비서,생각보다 흥미진진
나의 완벽한 비서,익숙한 소재지만 볼 만하다
나의 완벽한 비서,생각보다 재미있어요
나의 완벽한 비서,나에게도 이런 비서 있으면 ㅎㅎ 재미 있어요 계속 볼려고요~
나의 완벽한 비서,광공 여주와 스윗남주 혐관으로 시작하는 서사부터 너무 재밌고 앞으로가 기대된다.
나의 완벽한 비서,남주 여주가 너무 잘생기고 예뻐서 재밌네요. 스토리도 뭐 아직까지 볼만해요~
나의 완벽한 비서,다음회차내용이 궁금해짐 근데 도도한 여배우의 포스가 좀 없긴하지만 남주가 잘 받춰줄듯고 하고 ....
나의 완벽한 비서,제목 그대로 세상에 또 없을 나의 완벽한 비서
나의 완벽한 비서,역클리셰 멜로❣️ 이준혁 왜 이제야 멜로를 하는거죠?? 앞으로 계속해줘요.👍
나의 완벽한 비서,하진짜 사랑스러워요 드라마 또 돌려볼거예요!!!
나의 완벽한 비서,9화 민정혁만 봄... 민정혁 5점 드립니다
나의 완벽한 비서,메인컾 섭컾 다 좋은 드라마 다만 메인컾 연령대를 배우 본체 나이대로 하면 더 좋았을 것 같음
나의 완벽한 비서,이준혁의 재발견.. 로맨스 이렇게 잘하는 배우인 줄 몰랐어요 ㅠㅠ 게다가 주연 배우들의 얼굴합이 너무나도 퍼펙트합니다 기대했지만 이정도 케미일 줄 몰랐어요 ㅠ
나의 완벽한 비서,"너무나 비현실적인, 판타지에 가까운 이런 소재가 아직도 사람들의 관심을 끌 수 있는것일까?"
나의 완벽한 비서,너무 뻔하고 간질거리는데 계속 보게되는
나의 완벽한 비서,얼굴빼고 내용이 없음
나의 완벽한 비서,왕자와 사랑에 빠지는 신데렐라의 남자버전
나의 완벽한 비서,"이준혁과 한지민의 텐션이 미쳤음 둘만 있는 장면에서 나오는, 말로 설명할 수 없는 어른의 텐션 앞으로의 전개는 더 두고봐야겠음"
나의 완벽한 비서,이 로코 만족하세요?
나의 완벽한 비서,어울릴 것 같지 않은 주연들과 어울릴 것 같지 않은 배역은 기우에 불과했다.
나의 완벽한 비서,시간은 잘 가네요
나의 완벽한 비서,남자가봐도 유은호 넘 멋있네!! 이건 반지의 제왕을 뛰어넘는 판타지 장르다..헹!!
나의 완벽한 비서,이준혁 한지민 조합은 그냥 봐야됨 :) 지금까진 재밌음
나의 완벽한 비서,남여배우가 훈훈하니 보는맛이 있음. 스토리야 전형적인 로코
나의 완벽한 비서,역시 짐느💖
센과 치히로의 행방불명,"생각날 때마다 보지만, 볼 때마다 새롭고 볼 때마다 결말이 기억이 안나는 요상한 영화. 매번 새롭게 집중해서 보게된다."
센과 치히로의 행방불명,봐도봐도 재밌는 지브리 센과치히로~~
센과 치히로의 행방불명,풍부한 상상력 완벽한 구성 마치 현실을 보는듯한 착각
