movie_title,review
악은 존재하지 않는다,"우린 야생 사슴이 아니니까, 그냥 도망칠 수 없는 게 자연의 섭리이듯 너도 나중엔 다 이해할거라는 서늘하고도 구슬픈 우화."
악은 존재하지 않는다,성선설을 믿고싶은 감독의 메세지와 영상미
악은 존재하지 않는다,지루해요
악은 존재하지 않는다,"결말은 다소 의아하고 또 인공적인 감이 없지 않지만, 그럼에도 불구하고 충분히 인상적이다. 대사만 잘 쓰는 게 아니라 이젠 아름답게 찍기까지 하시네..."
악은 존재하지 않는다,악은 존재하지 않는다
악은 존재하지 않는다,처음부터 끝까지 자연이었다. 자연적으로 일어나는 자연스러운 현상들이라 생각하면 의문이 들지않는다. 인간도 자연의 일부임을 덤덤하게 그려내고 자연 안에서 악은 존재하지 않는다.
악은 존재하지 않는다,당신의 행동에 악의는 없었습니다. 그저 자연의 섭리일 뿐 이였습니다
악은 존재하지 않는다,차분하고 서정적이지만 심장을 꿰뚫는 경종
악은 존재하지 않는다,"빛과 어둠은 독립된 현상이 아니라, 빛의 부재가 어둠이라고 한다. 어쩌면 이 영화에서 말하고자 하는건 악은 따로 존재하는게 아니라, 선의 부재로 인해 생기는 폐해에 대한게 아닐까"
악은 존재하지 않는다,"느림의 미학, 아름다운 장면들, 색감, 소리. 이 모든 것을 가진 자연을 바라보며."
악은 존재하지 않는다,"이토록 아름답고 경이롭고 특별한 매력의 영화를 보고도 마음에 차지 않는 이유가 뭘까, 한참을 고민했지만 답은 간단하다. 재미가 없다."
악은 존재하지 않는다,자연적 환원주의
악은 존재하지 않는다,나만 산주인아저씨행동의 이유를 모르겠나요..?😢 자기 아이랑 잘 놀아주고 그런 쪽으로 일배워서 열심히살고 싶어하고 그만둔다는평범한 청년남자를 굳이 왜 그렇게까지요..?진짜난감함
악은 존재하지 않는다,"제목을 요령으로, 은유를 핑계 삼아도, 조금은 친절했으면. 부조리라면 바람 찬 하늘을 볼 수 밖에 없겠지만."
악은 존재하지 않는다,삶에 떠밀린 죽고 싶지 않은 이들만 있을 뿐
