movie_title,review
캐롤,“말하지 못하는 내 사랑은 어디쯤 있을까” <가장 따뜻한 색 블루>를 평하면서도 썼는데 내가 생각하는 퀴어 영화의 최우선 목표는 ‘그들은 우리와 다르지 않다’는 것을 설득하려는 ...
캐롤,가끔 내가 일상생활을 하다가 뜬금없이 떠오르는 영화 장면들이 있는데 그중 하나가 이 영화 엔딩에서의 케이트 블란쳇의 눈빛이다 아마 평생토록 못 잊지 않을까
캐롤,캐롤
캐롤,축축한 겨울밤에 혼자 보고싶은 영화
캐롤,케이트블랏쳇의 연기는 기품이 느껴진다. 마지막 장면은 잊혀지지 않을 듯.
캐롤,"아무 이유없이, 속절없이 빠져드는 사랑의 순간"
캐롤,"인간에게 사랑은 ""생물학""적인 것이 아니라 ""물리학""적인 것 일지도."
캐롤,눈빛만 마주쳐도 괜스레 기분이 좋아졌다
캐롤,멜로의 정석. 배우는 대사가 아니라 눈빛과 표정으로 감정을 전달한다는 표현 외에 어떤 말로 이 영화를 감히 평할 수 있을까. 케이트 블란쳇과 루니 마라의 섬세한 연기는 스크린 위에...
캐롤,"케이트블란쳇이랑 루니마라가 연기해주는 퀴어영화.. 대사도 별로 없지만 분위기,눈빛,몇안되는 대사들로 보는사람을 붙잡는 영화..!"
캐롤,"What a strange girl you are, flung out of space 최고의 사랑고백과 함께 테레즈의 심장박동이 내내 화면을 뚫고 나온다"
캐롤,"쓸쓸함, 그 쓸쓸한 고귀한 사랑에 대하여."
캐롤,사랑이라는 이름으로 다가온 겨울의 온기
캐롤,눈처럼 쌓이는 비언어적 표현이 전하는 겨울의 사랑
캐롤,영상과 배우들의 눈과 섬세한 연기가 너무 매력적이였어요 스타일도 너무 예뻐서 깜놀 클래식차 그시대에 매력에 빠져버렸으니 강추입니다
캐롤,제가 뭐라고 이 영화에 평을 남길 수 있겠습니까... 그냥 매 겨울 크리스마스가 오면 생각나는 영화
캐롤,"작은 숨결, 몸짓 하나하나를 새겨넣는 토드 헤인즈의 연출과 케이트 블란쳇의 마지막 눈빛만으로도"
캐롤,테레즈에게 상처를 준 캐롤은 미웠지만 그 눈빛만큼은 미워할 수 없었다.
캐롤,눈처럼 다가온 사랑에 함께 녹고 싶은 마음
캐롤,"사랑의 강렬함이 뭔지 잊어갈 때, 케이트 블란쳇의 눈빛이면 다시 일깨워주고도 남겠다."
